M,Ri_x,Ri_y,Ri_z,Ri_kx,Ri_ky,Ri_kz,Ri_ex,Ri_ey,Ri_ez,Ri_distance,Ri_amp,Ri_status,Ri_ray_index,Ro_x,Ro_y,Ro_z,Ro_kx,Ro_ky,Ro_kz,Ro_ex,Ro_ey,Ro_ez,Ro_distance,Ro_amp,Ro_status,Ro_ray_index
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,0.0,-0.13240156880534695,19.919897890962044,0.9993253901861504,-0.0034366818027964105,-0.036564378122495356,-0.03657577228388331,0.003313217640901135,-0.9993253901861504,80.01477098629147,1.0,0.0,41.0,38.56937658139808,-0.1226931213371451,60.0,0.002101393481011793,0.0034238138393494297,0.99999193078956,0.9999484986438857,-0.009940830306452726,-0.002044493251916024,160.01140618233703,1.0,0.0,41.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,0.0,-0.2190009209576843,19.927514351134572,0.9992518072429531,-0.012172727736768195,-0.03671035849918347,-0.03685328684878342,0.01173290118143603,-0.9992518072429531,80.01571968948622,1.0,0.0,42.0,38.561125191452504,-0.4532706333017401,60.0,0.0019787169999909704,0.0056518081548735475,0.9999820707110774,0.9995799821022071,-0.02893997986557622,-0.0015287072745763242,160.01043170467756,1.0,0.0,42.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,0.0,-0.27930137635572716,19.938379442142264,0.9991148644418518,-0.02022367763628574,-0.036884827696544775,-0.03727927568749956,0.019487002220854914,-0.9991148644418518,80.01705239763726,1.0,0.0,43.0,38.54916881931015,-0.7592644795431618,60.0,0.0017899857766643379,0.0072036579421915145,0.9999724512521191,0.9989442684162162,-0.04593365870549583,-0.0006690263956131703,160.00921383932183,1.0,0.0,43.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,0.0,-0.313316825394643,19.951194227345766,0.9989321048796139,-0.02758912505312674,-0.03706062627084261,-0.03779458511752454,0.026574784600788808,-0.9989321048796139,80.01832313663886,1.0,0.0,44.0,38.53510869038051,-1.040683743099702,60.0,0.0015450579334326253,0.008080276505473345,0.9999661603912291,0.9981425916387779,-0.060919564579123606,0.0004164229992971169,160.00796740507866,1.0,0.0,44.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,0.0,-0.3210016483434033,19.964663477158602,0.9987197775030847,-0.03426780447570733,-0.03720918704572673,-0.03834134287142843,0.032996173278196025,-0.9987197775030847,80.01907830984845,1.0,0.0,45.0,38.52060875289553,-1.2975403084737467,60.0,0.001257503313921049,0.008280220640073548,0.9999649277007505,0.9972643230483369,-0.07390025566851305,0.0016193168530576063,160.00685564225873,1.0,0.0,45.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,0.0,-0.3022621479363783,19.977553127302937,0.9984928562198274,-0.040257731576491394,-0.03730055128662979,-0.03886295762071912,0.0387516012951917,-0.9984928562198274,80.01879834959031,1.0,0.0,46.0,38.50739536062234,-1.5298450349160948,60.0,0.0009446074252608128,0.007800104112611089,0.9999691325699236,0.9963870254008754,-0.08488123399551069,0.002841078702744304,160.00587295326062,1.0,0.0,46.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,0.0,-0.25696806104582626,19.98834748790374,0.9982650328675008,-0.045556357901482096,-0.03730338334253358,-0.03930413045140724,0.04384186906949415,-0.9982650328675008,80.01724115219065,1.0,0.0,47.0,38.49728527796894,-1.737600351607771,60.0,0.0006368864795729401,0.006634645980540005,0.9999777876774691,0.9955765560438062,-0.09386934479485981,0.00398336085970985,160.00515071035977,1.0,0.0,47.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,0.0,-0.1849642100359179,19.995593473869306,0.9980486846613917,-0.05016073986216148,-0.037184986515346186,-0.03961087953947584,0.04826801495581788,-0.9980486846613917,80.01410003560959,1.0,0.0,48.0,38.492153586343434,-1.9207949572837884,60.0,0.0003674094407615236,0.004777542538320287,0.9999885199829035,0.9948871327332379,-0.10087122388827696,0.004958761248347376,160.00469980592928,1.0,0.0,48.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,0.0,0.1377862754964312,19.9419108332325,0.9980554701508639,0.05506140093606852,-0.02921507537035395,-0.03216077442353915,-0.05339441066643749,-0.9980554701508639,80.01787633628497,1.0,0.0,49.0,38.793218970787215,2.131920171336558,60.0,0.0016952432660235495,-0.0034517526973519078,0.9999926057494555,0.9939347304357558,0.10987641961285624,0.004574280999414704,160.00861511368666,1.0,0.0,49.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,0.0,0.15744603937042467,19.925285071180724,0.9983670633950914,0.04914403357189287,-0.029121653320963725,-0.03146844684913552,-0.04767539806613941,-0.9983670633950914,80.01840450785534,1.0,0.0,50.0,38.809986679589045,1.9009353906510402,60.0,0.002131653079022855,-0.003945817111114969,0.9999899432406691,0.9950803846270527,0.09902672864849937,0.0029555276438547606,160.00851827791462,1.0,0.0,50.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,0.0,0.16210804830160686,19.909336167448537,0.9986609173041624,0.04283567350130358,-0.02900822857222929,-0.030791396940917926,-0.04157237211942342,-0.9986609173041624,80.01819896110345,1.0,0.0,51.0,38.8266752453107,1.6556254491202633,60.0,0.002524868605308317,-0.004061921772342478,0.9999885628496168,0.9962052683775663,0.0870235823967127,0.0013997727044502417,160.00864747544804,1.0,0.0,51.0
