M,Ri_x,Ri_y,Ri_z,Ri_kx,Ri_ky,Ri_kz,Ri_ex,Ri_ey,Ri_ez,Ri_distance,Ri_amp,Ri_status,Ri_ray_index,Ro_x,Ro_y,Ro_z,Ro_kx,Ro_ky,Ro_kz,Ro_ex,Ro_ey,Ro_ez,Ro_distance,Ro_amp,Ro_status,Ro_ray_index
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.0,-1.25,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,68.0,0.0,0.13571638742507242,19.865602389552862,-0.9991336082566313,0.03550040549200915,0.02171990013759606,-0.022953387700995198,-0.034715628254894416,-0.9991336082566313,80.01602683008136,1.0,0.0,68.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.0,-1.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,69.0,0.0,0.11377260621514473,19.85186318458076,-0.9993598187764018,0.02853998948475097,0.021573632411062693,-0.022370962112953308,-0.027919395934334887,-0.9993598187764018,80.01503051624113,1.0,0.0,69.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.0,-0.75,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,70.0,0.0,0.07814703769675246,19.84235320118251,-0.9995437218275877,0.02122485057127958,0.021490785776256738,-0.02193180226710134,-0.020768827708151322,-0.9995437218275877,80.01397301577686,1.0,0.0,70.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.0,-0.5,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,71.0,0.0,0.028778224784093864,19.838200820963255,-0.9996770581951526,0.013554037440764565,0.02149575277444593,-0.021675598780116045,-0.013264529234359279,-0.9996770581951526,80.01300315697813,1.0,0.0,71.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.0,-0.25,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,72.0,0.0,-0.03444419742236521,19.840348806214603,-0.9997511512461329,0.005525696456019859,0.02161254868607898,-0.021642436064971404,-0.005407452561587557,-0.9997511512461329,80.01245791383288,1.0,0.0,72.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.0,0.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,73.0,0.0,-0.1116840932125751,19.849841240924228,-0.9997568371157344,-0.0028629983534959724,0.0218648091867073,-0.02187283056047229,0.0028010575888573444,-0.9997568371157344,80.012579378529,1.0,0.0,73.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.0,0.25,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,74.0,0.0,-0.18527816513115714,19.867170413635062,-0.9996898741510655,-0.011157517285145465,0.022263542572081407,-0.022385321532969238,0.010911136498677315,-0.9996898741510655,80.01347576592862,1.0,0.0,74.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.0,0.5,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,75.0,0.0,-0.2375008259482625,19.89050665852561,-0.9995621400916699,-0.018901997536005626,0.022764942005413458,-0.02311427497154972,0.01847318023244998,-0.9995621400916699,80.01479901316881,1.0,0.0,75.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.0,0.75,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,76.0,0.0,-0.2683843020970058,19.917458280295207,-0.9993876371062449,-0.02609642772663638,0.023309381353978864,-0.023974892246872548,0.025486375594572397,-0.9993876371062449,80.0160613981781,1.0,0.0,76.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.0,1.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,77.0,0.0,-0.27786475122538623,19.94536429653913,-0.999179663237027,-0.03273888389209868,0.02383623407841995,-0.024883114900590364,0.03195044861008283,-0.999179663237027,80.01703145489063,1.0,0.0,77.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.0,1.25,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,78.0,0.0,-0.26579748170244444,19.971809105497847,-0.9989508735746508,-0.038825826115613145,0.024283892004415275,-0.02575559802784011,0.03786556951466933,-0.9989508735746508,80.01721622587345,1.0,0.0,78.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.0,1.5,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,79.0,0.0,-0.23197236164125568,19.99416586776326,-0.9987132750103594,-0.0443524048595427,0.02458980482349138,-0.02650973005363133,0.04323226261214861,-0.9987132750103594,80.01631901109417,1.0,0.0,79.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.0,1.75,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,80.0,0.0,-0.17612959799777905,20.00977088259761,-0.9984781554984232,-0.049312777647685685,0.024690543799937847,-0.027063699338498948,0.048051318094117515,-0.9984781554984232,80.01407038837017,1.0,0.0,80.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.25,-2.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,81.0,0.0,0.09868241980755288,19.905412333916416,-0.9984535137214519,0.053386925764134785,0.015505389216065701,-0.0183120349245095,-0.0524904783195053,-0.9984535137214519,80.0149104241948,1.0,0.0,81.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.25,-1.75,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,82.0,0.0,0.11769731893779634,19.88381184379571,-0.9987531891243486,0.0475253160154935,0.01527781239479964,-0.017502480002815846,-0.046751795769726746,-0.9987531891243486,80.01558929997822,1.0,0.0,82.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.25,-1.5,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,83.0,0.0,0.12429416489583756,19.863556996663583,-0.9990317287106505,0.04134322057300665,0.015044704784770158,-0.01672863247710843,-0.040691004962460725,-0.9990317287106505,80.01556147159603,1.0,0.0,83.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.25,-1.25,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,84.0,0.0,0.11852624262072298,19.84572594528343,-0.9992827483482997,0.03484190229077218,0.014833431775196582,-0.016029645968806627,-0.0343080064064329,-0.9992827483482997,80.01507647826944,1.0,0.0,84.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.25,-1.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,85.0,0.0,0.10040982731166537,19.831498420935493,-0.9994996416458007,0.02802189116080324,0.014671058778707113,-0.015444931628862846,-0.027602906312486828,-0.9994996416458007,80.01427780314204,1.0,0.0,85.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.25,-0.75,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,86.0,0.0,0.0699201546335525,19.8219272029112,-0.9996755478324041,0.020882907764640156,0.014584348777932687,-0.015014175866465695,-0.020576044056953492,-0.9996755478324041,80.01343315563795,1.0,0.0,86.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.25,-0.5,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,87.0,0.0,0.026987346572139526,19.818224832217112,-0.9998033050743915,0.013423788301533986,0.014599762667892424,-0.014777367767947469,-0.013228021929752568,-0.9998033050743915,80.01265038353515,1.0,0.0,87.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.25,-0.25,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,88.0,0.0,-0.02850776567819316,19.821478367231443,-0.9998753890017577,0.005642411056137199,0.014743461807096958,-0.01477483604474883,-0.005559738162408077,-0.9998753890017577,80.01216621891263,1.0,0.0,88.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.25,0.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,89.0,0.0,-0.09673798833106838,19.832764917773964,-0.9998838361436834,-0.00246437581842781,0.015041312124198125,-0.015047295277890171,0.0024275756243582604,-0.9998838361436834,80.01223513196153,1.0,0.0,89.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.25,0.25,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,90.0,0.0,-0.16217273558151013,19.85259927593267,-0.9998246659295675,-0.010499374972179856,0.015504854853304106,-0.01561340861774918,0.010337256413752369,-0.9998246659295675,80.01295606714787,1.0,0.0,90.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.25,0.5,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,91.0,0.0,-0.20921918671445272,19.878999262472796,-0.9997074382150992,-0.018063992261994948,0.016085091263714046,-0.016406233478324928,0.01777282983821421,-0.9997074382150992,80.01401174013196,1.0,0.0,91.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.25,0.75,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,92.0,0.0,-0.2379173064697211,19.909209236452913,-0.9995437069649353,-0.025158382845440995,0.016716268704414672,-0.01733880642401242,0.02473345221732257,-0.9995437069649353,80.01512150424196,1.0,0.0,92.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.25,1.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,93.0,0.0,-0.24820815322457102,19.940498101503643,-0.9993445843176212,-0.03178063842104649,0.017331844004379038,-0.018324645895326674,0.031218730721352134,-0.9993445843176212,80.01596486811093,1.0,0.0,93.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.25,1.25,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,94.0,0.0,-0.23994762270140213,19.97015882908917,-0.9991208118156528,-0.03792707460780196,0.017864501351150697,-0.01927771792997457,0.03722865815797524,-0.9991208118156528,80.01617836413911,1.0,0.0,94.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.25,1.5,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,95.0,0.0,-0.21292038064526464,19.995338081687297,-0.9988827598313823,-0.043592525788289524,0.018246199797179452,-0.02011245601790579,0.04276355018668439,-0.9988827598313823,80.01552700600911,1.0,0.0,95.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.25,1.75,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,96.0,0.0,-0.16685419029121107,20.01321101510553,-0.9986403557195852,-0.04877064841923548,0.018408253068337155,-0.02074383522811063,0.04782398172768145,-0.9986403557195852,80.01373532648252,1.0,0.0,96.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.5,-2.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,97.0,0.0,0.07754579309148468,19.89287111179023,-0.9985805144122243,0.05252143662734803,0.008857478807043018,-0.011591761263532452,-0.05198641463908638,-0.9985805144122243,80.01364602702483,1.0,0.0,97.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.5,-1.75,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,98.0,0.0,0.09677644333358826,19.871865400317873,-0.9988715435637104,0.04670107434353723,0.008639971863980245,-0.010802279927985992,-0.04624878600577945,-0.9988715435637104,80.014423427657,1.0,0.0,98.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.5,-1.5,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.10488267807255269,19.852341613262915,-0.9991401880095647,0.040595007106397574,0.008422001083065345,-0.010056192522956975,-0.0402213587059518,-0.9991401880095647,80.01460550867566,1.0,0.0,99.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.5,-1.25,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.10190759961698048,19.83539763218215,-0.99938097522298,0.034204322413077866,0.0082298657721811,-0.00939025162411311,-0.033904122710988,-0.99938097522298,80.01435004699042,1.0,0.0,100.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.5,-1.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,101.0,0.0,0.08785945214675661,19.822120926089667,-0.9995882601048006,0.027529406000251593,0.008089627057581428,-0.008841413579717128,-0.02729724650161323,-0.9995882601048006,80.01382138939894,1.0,0.0,101.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.5,-0.75,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,102.0,0.0,0.06270820146964518,19.813588919156583,-0.9997561931830671,0.020569874877720242,0.008027106553248231,-0.008446856924774981,-0.020401098014436455,-0.9997561931830671,80.01319183033995,1.0,0.0,102.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.5,-0.5,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,103.0,0.0,0.02638206632130946,19.810984042696173,-0.9998786759278581,0.013324511481152428,0.008067888109174914,-0.008244009785408624,-0.013216267529511215,-0.9998786759278581,80.01252908839629,1.0,0.0,103.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.5,-0.25,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,104.0,0.0,-0.02123605021861652,19.81525125689611,-0.9999493029849019,0.005791198788151076,0.008237322174424966,-0.008270586151730597,-0.005743593362691299,-0.9999493029849019,80.01214209895596,1.0,0.0,104.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.5,0.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,105.0,0.0,-0.08031228707774368,19.82755688451075,-0.9999612910578344,-0.0020331437537738735,0.008560532251307151,-0.008564630838740817,0.0020158086579014647,-0.9999612910578344,80.01212629140784,1.0,0.0,105.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.5,0.25,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,106.0,0.0,-0.13744424373484837,19.84832907614531,-0.9999109635428239,-0.00980784169802615,0.009048272105098842,-0.009143603281448587,0.009719028032315342,-0.9999109635428239,80.01262675029253,1.0,0.0,106.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.5,0.5,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,107.0,0.0,-0.17917333161729287,19.87551992741296,-0.9998056409698002,-0.017190919699929676,0.009651557637883501,-0.009944260321194331,0.017023277346948803,-0.9998056409698002,80.01346938456176,1.0,0.0,107.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.5,0.75,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,108.0,0.0,-0.2055442172312404,19.90655908903706,-0.9996544408377765,-0.024182633422077635,0.010305297379779255,-0.010884132075334452,0.02392769488017908,-0.9996544408377765,80.01429517441875,1.0,0.0,108.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.5,1.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,109.0,0.0,-0.21650868610828478,19.938679486462114,-0.9994662314640872,-0.03078124941893609,0.010943804054576844,-0.011881032525626112,0.03043177992002343,-0.9994662314640872,80.0149267515998,1.0,0.0,109.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.5,1.25,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,110.0,0.0,-0.21193669222562228,19.969202971487608,-0.9992497024531997,-0.036983286195237164,0.011500812553615347,-0.01285302447556691,0.03653535149718271,-0.9992497024531997,80.01507923322897,1.0,0.0,110.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.5,1.5,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,111.0,0.0,-0.1916275612772318,19.995312703033953,-0.9990133697410095,-0.04278376076805908,0.011909529514408712,-0.013718436469101314,0.04223850825439163,-0.9990133697410095,80.01458869216091,1.0,0.0,111.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.5,1.75,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,112.0,0.0,-0.15532154291166922,20.014285077186727,-0.998765515379365,-0.04817644184226785,0.012102716241015665,-0.014395931654171634,0.04754158643546056,-0.998765515379365,80.01318551117765,1.0,0.0,112.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.75,-2.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,113.0,0.0,0.058021816509615576,19.88398533595012,-0.9986596702435111,0.0517047393365898,0.002341571962847677,-0.005008706744685787,-0.05151481229576235,-0.9986596702435111,80.01256668542865,1.0,0.0,113.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.75,-1.75,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,114.0,0.0,0.07781865358288087,19.865527367371318,-0.9989420780613306,0.04593421293407161,0.00218466487996416,-0.004290017308326566,-0.045785591947736556,-0.9989420780613306,80.01350196162724,1.0,0.0,114.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.75,-1.5,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,115.0,0.0,0.08763690385336043,19.848696267334603,-0.9992012681488596,0.039908649250068096,0.0020311190870929696,-0.0036205909653874713,-0.03979594264208687,-0.9992012681488596,80.013880225891,1.0,0.0,115.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.75,-1.25,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,116.0,0.0,0.08750590352232512,19.834379157411473,-0.9994325779137629,0.033628854669992304,0.0019032441342978768,-0.0030319957108959628,-0.033545926826655276,-0.9994325779137629,80.01388558243848,1.0,0.0,116.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.75,-1.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,117.0,0.0,0.0774253388504218,19.823626643515627,-0.9996311993359144,0.027095043614338395,0.0018231636729910683,-0.002555969037334349,-0.027035760328158007,-0.9996311993359144,80.01353608455517,1.0,0.0,117.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.75,-0.75,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,118.0,0.0,0.05736261506495599,19.817252554330434,-0.9997921524415189,0.020306787590354862,0.0018128138666746452,-0.0022244332994987293,-0.020265828698848683,-0.9997921524415189,80.01308543537453,1.0,0.0,118.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.75,-0.5,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,119.0,0.0,0.02725018198344198,19.81629216017598,-0.9999102493394675,0.013262965054876556,0.0018939439900835797,-0.0020695177053471348,-0.013236705116897606,-0.9999102493394675,80.01256677982798,1.0,0.0,119.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.75,-0.25,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,120.0,0.0,-0.013017220544947888,19.82160225194006,-0.9999800486758298,0.00596171198326532,0.0020881188935768513,-0.0021235868420548254,-0.0059491704639700075,-0.9999800486758298,80.01219521108573,1.0,0.0,120.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.75,0.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,121.0,0.0,-0.0635854385664128,19.834090806723,-0.999995800313028,-0.0015996269566660338,0.002416722968459739,-0.0024192756058426523,0.001595763719899428,-0.999995800313028,80.01214127297501,1.0,0.0,121.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.75,0.25,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,122.0,0.0,-0.11299121475034196,19.85421830171088,-0.9999541359495528,-0.00913143563529451,0.00288840451149186,-0.0029715474777344264,0.00910471872004304,-0.9999541359495528,80.01242422332486,1.0,0.0,122.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.75,0.5,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,123.0,0.0,-0.1497249967552874,19.880078154518547,-0.9998604595303773,-0.016343002108782756,0.003459443564415743,-0.003725616472190274,0.016284386681886344,-0.9998604595303773,80.01300142622637,1.0,0.0,123.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.75,0.75,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,124.0,0.0,-0.17383129849792545,19.9094401641411,-0.999721747119503,-0.023234572069887424,0.004072222618872301,-0.00460987850368777,0.023133900590036373,-0.999721747119503,80.0135393690122,1.0,0.0,124.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.75,1.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,125.0,0.0,-0.1852754886007153,19.939769936216113,-0.9995448385853017,-0.029804679168113628,0.004668699730004944,-0.005552890608602756,0.029652673798024085,-0.9995448385853017,80.01399629081001,1.0,0.0,125.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.75,1.25,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,126.0,0.0,-0.1839517081547779,19.968743607673034,-0.9993364967768495,-0.03605032142325975,0.005190427251538177,-0.006483342145558679,0.03584037505938622,-0.9993364967768495,80.01410462424823,1.0,0.0,126.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.75,1.5,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,127.0,0.0,-0.169690889255679,19.993962818822315,-0.9991034172196034,-0.041967141463038676,0.00557859637653646,-0.007330066593708051,0.04169690424771138,-0.9991034172196034,80.01365652973759,1.0,0.0,127.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,39.75,1.75,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,128.0,0.0,-0.1422690257203738,20.012957167859675,-0.9988521883229254,-0.047549611502804665,0.005774108453738824,-0.0080220938960599,0.04722236643822488,-0.9988521883229254,80.01250533641917,1.0,0.0,128.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,40.0,-2.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,129.0,0.0,0.04211032473250009,19.87859284365864,-0.9986911734517961,0.05098593891312823,-0.004046492632003962,0.001436364802118284,-0.0511260885031247,-0.9986911734517961,80.01175699995366,1.0,0.0,129.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,40.0,-1.75,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,130.0,0.0,0.06281883043954029,19.864647389139506,-0.9989662392941061,0.045273620239143185,-0.00409292817338669,0.002034803728302892,-0.045412689023861405,-0.9989662392941061,80.01285928337208,1.0,0.0,130.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,40.0,-1.5,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,131.0,0.0,0.07443423014367023,19.852487930839537,-0.999217725067792,0.039330064742825466,-0.004133269610325119,0.0025799955170442423,-0.03946240658498305,-0.999217725067792,80.01336734397998,1.0,0.0,131.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,40.0,-1.25,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,132.0,0.0,0.07696918317920698,19.842672560956842,-0.9994415736750848,0.03315570421637421,-0.004152118469707644,0.003048234289731999,-0.03327535240361979,-0.9994415736750848,80.01349943590824,1.0,0.0,132.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,40.0,-1.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,133.0,0.0,0.07041467982843708,19.835867384895113,-0.9996335906873017,0.026750561748032475,-0.004134224930617547,0.003415661674655235,-0.026851771355657885,-0.9996335906873017,80.01336474763743,1.0,0.0,133.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,40.0,-0.75,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,134.0,0.0,0.05473828625455557,19.83278943134714,-0.9997894268501551,0.020114220749470453,-0.004064490408384969,0.0036582574018679814,-0.02019205565117032,-0.9997894268501551,80.01302141021449,1.0,0.0,134.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,40.0,-0.5,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,135.0,0.0,0.029882359115126045,19.83409241874189,-0.9999045554354404,0.013245794618102312,-0.003927969499554984,0.0037518265403189144,-0.013296759645332524,-0.9999045554354404,80.0125919507147,1.0,0.0,135.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,40.0,-0.25,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,136.0,0.0,-0.004237789679948312,19.840424255926575,-0.9999742443598857,0.006143897013925225,-0.0037098714745530392,0.003671983444312632,-0.0061666161271896145,-0.9999742443598857,80.01220731512765,1.0,0.0,136.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\d9f4223526\mirror.pt,40.0,0.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,137.0,0.0,-0.04773579969297928,19.85237017127428,-0.9999935229734134,-0.0011933872626733884,-0.0033955615239305015,0.003394132498427904,0.0011974455330513918,-0.9999935229734134,80.01206557077866,1.0,0.0,137.0
