x,y,z,kx,ky,kz,ex,ey,ez,distance,amp,status,ray_index
30.75,1.5,60,0,0,-1,1,0,0,0,1,0,311
30.75,1.75,60,0,0,-1,1,0,0,0,1,0,312
30.75,2.0,60,0,0,-1,1,0,0,0,1,0,313
30.75,2.25,60,0,0,-1,1,0,0,0,1,0,314
30.75,2.5,60,0,0,-1,1,0,0,0,1,0,315
30.75,2.75,60,0,0,-1,1,0,0,0,1,0,316
30.75,3.0,60,0,0,-1,1,0,0,0,1,0,317
30.75,3.25,60,0,0,-1,1,0,0,0,1,0,318
30.75,3.5,60,0,0,-1,1,0,0,0,1,0,319
30.75,3.75,60,0,0,-1,1,0,0,0,1,0,320
30.75,4.0,60,0,0,-1,1,0,0,0,1,0,321
30.75,4.25,60,0,0,-1,1,0,0,0,1,0,322
30.75,4.5,60,0,0,-1,1,0,0,0,1,0,323
30.75,4.75,60,0,0,-1,1,0,0,0,1,0,324
30.75,5.0,60,0,0,-1,1,0,0,0,1,0,325
30.75,5.25,60,0,0,-1,1,0,0,0,1,0,326
30.75,5.5,60,0,0,-1,1,0,0,0,1,0,327
30.75,5.75,60,0,0,-1,1,0,0,0,1,0,328
30.75,6.0,60,0,0,-1,1,0,0,0,1,0,329
30.75,6.25,60,0,0,-1,1,0,0,0,1,0,330
30.75,6.5,60,0,0,-1,1,0,0,0,1,0,331
30.75,6.75,60,0,0,-1,1,0,0,0,1,0,332
30.75,7.0,60,0,0,-1,1,0,0,0,1,0,333
30.75,7.25,60,0,0,-1,1,0,0,0,1,0,334
30.75,7.5,60,0,0,-1,1,0,0,0,1,0,335
30.75,7.75,60,0,0,-1,1,0,0,0,1,0,336
30.75,8.0,60,0,0,-1,1,0,0,0,1,0,337
30.75,8.25,60,0,0,-1,1,0,0,0,1,0,338
30.75,8.5,60,0,0,-1,1,0,0,0,1,0,339
30.75,8.75,60,0,0,-1,1,0,0,0,1,0,340
30.75,9.0,60,0,0,-1,1,0,0,0,1,0,341
30.75,9.25,60,0,0,-1,1,0,0,0,1,0,342
30.75,9.5,60,0,0,-1,1,0,0,0,1,0,343
30.75,9.75,60,0,0,-1,1,0,0,0,1,0,344
30.75,10.0,60,0,0,-1,1,0,0,0,1,0,345
30.75,10.25,60,0,0,-1,1,0,0,0,1,0,346
30.75,10.5,60,0,0,-1,1,0,0,0,1,0,347
30.75,10.75,60,0,0,-1,1,0,0,0,1,0,348
30.75,11.0,60,0,0,-1,1,0,0,0,1,0,349
30.75,11.25,60,0,0,-1,1,0,0,0,1,0,350
30.75,11.5,60,0,0,-1,1,0,0,0,1,0,351
30.75,11.75,60,0,0,-1,1,0,0,0,1,0,352
31.0,-10.0,60,0,0,-1,1,0,0,0,1,0,353
31.0,-9.75,60,0,0,-1,1,0,0,0,1,0,354
31.0,-9.5,60,0,0,-1,1,0,0,0,1,0,355
31.0,-9.25,60,0,0,-1,1,0,0,0,1,0,356
31.0,-9.0,60,0,0,-1,1,0,0,0,1,0,357
31.0,-8.75,60,0,0,-1,1,0,0,0,1,0,358
31.0,-8.5,60,0,0,-1,1,0,0,0,1,0,359
31.0,-8.25,60,0,0,-1,1,0,0,0,1,0,360
31.0,-8.0,60,0,0,-1,1,0,0,0,1,0,361
31.0,-7.75,60,0,0,-1,1,0,0,0,1,0,362
31.0,-7.5,60,0,0,-1,1,0,0,0,1,0,363
31.0,-7.25,60,0,0,-1,1,0,0,0,1,0,364
31.0,-7.0,60,0,0,-1,1,0,0,0,1,0,365
31.0,-6.75,60,0,0,-1,1,0,0,0,1,0,366
31.0,-6.5,60,0,0,-1,1,0,0,0,1,0,367
31.0,-6.25,60,0,0,-1,1,0,0,0,1,0,368
31.0,-6.0,60,0,0,-1,1,0,0,0,1,0,369
31.0,-5.75,60,0,0,-1,1,0,0,0,1,0,370
31.0,-5.5,60,0,0,-1,1,0,0,0,1,0,371
31.0,-5.25,60,0,0,-1,1,0,0,0,1,0,372
31.0,-5.0,60,0,0,-1,1,0,0,0,1,0,373
31.0,-4.75,60,0,0,-1,1,0,0,0,1,0,374
31.0,-4.5,60,0,0,-1,1,0,0,0,1,0,375
31.0,-4.25,60,0,0,-1,1,0,0,0,1,0,376
31.0,-4.0,60,0,0,-1,1,0,0,0,1,0,377
31.0,-3.75,60,0,0,-1,1,0,0,0,1,0,378
31.0,-3.5,60,0,0,-1,1,0,0,0,1,0,379
31.0,-3.25,60,0,0,-1,1,0,0,0,1,0,380
31.0,-3.0,60,0,0,-1,1,0,0,0,1,0,381
31.0,-2.75,60,0,0,-1,1,0,0,0,1,0,382
31.0,-2.5,60,0,0,-1,1,0,0,0,1,0,383
31.0,-2.25,60,0,0,-1,1,0,0,0,1,0,384
31.0,-2.0,60,0,0,-1,1,0,0,0,1,0,385
31.0,-1.75,60,0,0,-1,1,0,0,0,1,0,386
31.0,-1.5,60,0,0,-1,1,0,0,0,1,0,387
31.0,-1.25,60,0,0,-1,1,0,0,0,1,0,388
